step,best_objective,avg_acceptance_rate,std,temperature,runtime
59,-18199.905,0.065,84.6106,12.3625,1.5326
60,-17925.2829,0.07,27.8954,12.2332,1.5575
61,-17831.0519,0.075,87.1469,12.2288,1.5822
62,-17669.6015,0.08,33.5835,12.1476,1.6069
63,-17525.3217,0.0825,32.2831,12.0532,1.6321
64,-17285.9399,0.08,45.5336,12.0195,1.6572
65,-17228.4583,0.07,75.1574,12.0123,1.6819
66,-17196.7144,0.06,29.0229,11.9026,1.7068
67,-16940.0111,0.055,25.8503,11.7731,1.7314
68,-16878.4746,0.0525,126.5347,11.7721,1.756
69,-16849.794,0.05,26.2749,11.6678,1.7806
70,-16771.3658,0.0525,17.7583,11.3618,1.805
71,-16701.929,0.0475,33.2341,11.3169,1.8298
72,-16590.4405,0.0425,40.3269,11.2943,1.8549
73,-16345.6199,0.04,55.2273,11.2864,1.888
74,-16277.7085,0.0375,114.7971,11.2856,1.913
75,-15990.3035,0.0325,31.623,11.2487,1.9375
76,-15942.7391,0.0375,133.2352,11.2483,1.9623
77,-15632.8335,0.0375,25.7089,11.1807,1.9872
78,-15600.6054,0.0325,154.3805,11.1804,2.0121
79,-15319.0816,0.03,17.0883,10.9869,2.0371
80,-15099.1603,0.0425,141.4584,10.9866,2.0616
81,-15011.1172,0.0425,71.3836,10.9834,2.0864
82,-14815.4575,0.045,29.1502,10.9358,2.111
83,-14693.3638,0.0525,79.6276,10.9334,2.1357
84,-14594.6224,0.0525,49.006,10.9213,2.1603
85,-14455.019,0.0425,32.3174,10.8796,2.1849
86,-14361.5999,0.0425,56.3559,10.8732,2.2094
87,-14246.4389,0.04,25.9379,10.8084,2.2343
88,-14246.4389,0.03,48.5959,10.7993,2.2593
89,-14189.8325,0.0375,0.0,10.7993,2.2836
90,-14002.5219,0.0425,22.9845,10.7191,2.3097
91,-14002.5219,0.0325,69.3451,10.7159,2.3349
92,-13893.8702,0.05,69.3451,10.7159,2.3599
93,-13797.2426,0.055,49.1514,10.7053,2.385
94,-13688.0306,0.0525,42.2805,10.6873,2.4098
95,-13504.9905,0.0575,44.6053,10.6727,2.4349
96,-13504.9905,0.0625,57.3667,10.6653,2.4598
97,-13426.6118,0.0425,6.4559,6.9808,2.4839
98,-13424.7122,0.04,0.0,6.9808,2.5077
99,-13356.7249,0.0375,0.535,0.0407,2.5316
100,-13255.3997,0.0225,15.3195,0.0407,2.5555
101,-13106.7124,0.03,0.0,0.0407,2.5791
102,-12977.8642,0.0375,43.7868,0.0407,2.6031
103,-12904.7164,0.04,49.2602,0.0407,2.6271
104,-12904.7164,0.0325,29.1685,0.0407,2.6508
105,-12787.1811,0.035,29.1685,0.0407,2.6738
106,-12787.1811,0.0225,37.928,0.0407,2.6971
107,-12787.1811,0.0125,37.928,0.0407,2.7203
108,-12761.0762,0.01,37.928,0.0407,2.7434
109,-12715.1157,0.0125,0.9971,0.0407,2.7672
110,-12560.4139,0.01,0.0,0.0407,2.7906
111,-12557.4578,0.0125,0.0,0.0407,2.8144
112,-12547.5197,0.02,0.0,0.0407,2.8379
113,-12492.9969,0.0175,0.4491,0.0407,2.8617
114,-12492.9969,0.015,0.0,0.0407,2.8852
115,-12492.9969,0.0125,0.0,0.0407,2.9083
116,-12441.4133,0.0175,0.0,0.0407,2.9317
117,-12379.8836,0.0125,19.2495,0.0407,2.9551
118,-12219.0278,0.0125,0.0,0.0407,2.9785
119,-12092.6668,0.0175,0.0,0.0407,3.0018
120,-12092.6668,0.0175,40.4938,0.0407,3.0251
121,-12062.9807,0.0125,40.4938,0.0407,3.0481
122,-12037.2457,0.0125,0.0,0.0407,3.0714
123,-12013.9912,0.015,0.0,0.0407,3.0952
124,-11976.6856,0.0125,5.4359,0.0407,3.1185
125,-11891.464,0.015,0.0,0.0407,3.1424
126,-11861.774,0.0175,0.0,0.0407,3.1652
127,-11842.9828,0.0175,4.39,0.0407,3.1893
128,-11702.6586,0.02,0.0,0.0407,3.2127
129,-11660.4696,0.02,47.0788,0.0407,3.2362
130,-11498.3777,0.0225,0.0,0.0407,3.2595
131,-11439.6827,0.0225,68.4429,0.0407,3.2828
132,-11390.6488,0.025,27.2522,0.0407,3.3062
133,-11390.6488,0.0175,11.1196,0.0407,3.3297
134,-11390.6488,0.015,11.1196,0.0407,3.3529
135,-11355.1491,0.0125,11.1196,0.0407,3.3764
136,-11326.206,0.01,0.0,0.0407,3.4005
137,-11326.206,0.005,0.0,0.0407,3.424
138,-11301.833,0.0075,0.0,0.0407,3.4471
139,-11294.4812,0.01,0.0,0.0407,3.4708
140,-11294.4812,0.0075,0.0,0.0407,3.4944
141,-11294.4812,0.005,0.0,0.0407,3.5176
142,-11243.7612,0.0075,0.0,0.0407,3.5406
143,-11202.0229,0.01,0.0,0.0407,3.5641
144,-11166.9086,0.0125,2.0264,0.0407,3.5878
145,-11052.5939,0.02,8.7728,0.0407,3.612
146,-10887.1087,0.0225,49.7572,0.0407,3.6358
147,-10887.1087,0.02,0.0,0.0407,3.6592
148,-10887.1087,0.015,0.0,0.0407,3.6822
149,-10810.7764,0.0125,0.0,0.0407,3.7054
150,-10809.0061,0.0075,0.0,0.0407,3.7291
151,-10771.4631,0.01,0.0,0.0407,3.7525
152,-10771.4631,0.01,16.4587,0.0407,3.7759
153,-10771.4631,0.01,16.4587,0.0407,3.7998
154,-10616.8437,0.0125,16.4587,0.0407,3.8238
155,-10564.4141,0.0125,61.312,0.0407,3.848
156,-10535.8462,0.015,0.0,0.0407,3.8716
157,-10507.2465,0.02,11.4521,0.0407,3.9
158,-10489.6779,0.0225,9.1363,0.0407,3.9703
159,-10375.5339,0.02,0.0,0.0407,4.0144
160,-10375.5339,0.0175,0.0,0.0407,4.0561
161,-10304.5894,0.015,0.0,0.0407,4.07
162,-10246.9686,0.0125,20.7449,0.0407,4.0847
163,-10246.9686,0.01,0.0,0.0407,4.1065
164,-10246.9686,0.0075,0.0,0.0407,4.13
165,-10246.9686,0.0075,0.0,0.0407,4.1542
166,-10123.7755,0.0075,0.0,0.0407,4.1807
167,-10107.7859,0.0075,54.3807,0.0407,4.2109
168,-10073.7593,0.01,0.0,0.0407,4.2422
169,-10050.8372,0.0125,0.0,0.0407,4.2697
170,-10050.8372,0.0125,0.0,0.0407,4.296
171,-10048.108,0.01,0.0,0.0407,4.3234
172,-10048.108,0.0075,0.0,0.0407,4.3514
173,-9935.0174,0.0075,0.0,0.0407,4.3842
174,-9935.0174,0.005,0.0,0.0407,4.4139
175,-9935.0174,0.005,0.0,0.0407,4.4403
176,-9935.0174,0.0025,0.0,0.0407,4.4645
177,-9863.6825,0.0075,0.0,0.0407,4.4925
178,-9863.6825,0.005,31.3004,0.0407,4.5206
179,-9827.4424,0.0075,31.3004,0.0407,4.5438
180,-9827.4424,0.0075,0.0,0.0407,4.5667
181,-9746.5539,0.0125,0.0,0.0407,4.5901
182,-9746.5539,0.0075,2.9392,0.0407,4.6139
183,-9746.5539,0.0075,2.9392,0.0407,4.6384
184,-9746.5539,0.005,2.9392,0.0407,4.6623
185,-9628.3015,0.0075,2.9392,0.0407,4.6872
186,-9620.6133,0.005,0.0,0.0407,4.7122
187,-9608.932,0.0075,0.0,0.0407,4.7372
188,-9587.1351,0.01,0.0,0.0407,4.7617
189,-9525.5209,0.015,0.0,0.0407,4.7859
190,-9525.5209,0.0125,7.9669,0.0407,4.8106
191,-9525.5209,0.01,7.9669,0.0407,4.8351
192,-9525.5209,0.0075,7.9669,0.0407,4.8596
193,-9499.8573,0.01,7.9669,0.0407,4.8843
194,-9470.5038,0.0075,12.1791,0.0407,4.9082
195,-9470.5038,0.0075,0.0,0.0407,4.933
196,-9431.7013,0.01,0.0,0.0407,4.9571
197,-9362.3326,0.015,0.0,0.0407,4.981
198,-9362.3326,0.01,4.367,0.0407,5.0054
199,-9362.3326,0.0075,4.367,0.0407,5.0293
200,-9362.3326,0.0075,4.367,0.0407,5.0538
